193897,358760,5612,"OPTN","part of speech","noun"
849872,358760,5612,"OPTN","part of speech","noun"
193966,358760,5612,"OPTN","part of speech","noun"
194010,358760,5612,"OPTN","part of speech","noun"
194055,358760,5612,"OPTN","part of speech","noun"
194077,358760,5612,"OPTN","part of speech","noun"
194100,358760,5612,"OPTN","part of speech","noun"
194122,358760,5612,"OPTN","part of speech","noun"
518085,358760,5612,"OPTN","part of speech","noun"
194276,358760,5612,"OPTN","part of speech","noun"
194297,358760,5612,"OPTN","part of speech","noun"
194340,358760,5612,"OPTN","part of speech","noun"
194362,358760,5612,"OPTN","part of speech","noun"
194386,358760,5612,"OPTN","part of speech","noun"
194430,358760,5612,"OPTN","part of speech","noun"
402105,358760,5612,"OPTN","part of speech","noun"
194518,358760,5612,"OPTN","part of speech","noun"
194540,358760,5612,"OPTN","part of speech","noun"
194562,358760,5612,"OPTN","part of speech","noun"
194593,358760,5612,"OPTN","part of speech","noun"
194772,358760,5612,"OPTN","part of speech","noun"
1109839,358760,5612,"OPTN","part of speech","noun"
194993,358760,5612,"OPTN","part of speech","noun"
1503417,358760,5612,"OPTN","part of speech","noun"
195065,358760,5612,"OPTN","part of speech","noun"
1365757,358760,5612,"OPTN","part of speech","noun"
195159,358760,5612,"OPTN","part of speech","noun"
195181,358760,5612,"OPTN","part of speech","noun"
195203,358760,5612,"OPTN","part of speech","noun"
195268,358760,5612,"OPTN","part of speech","noun"
195422,358760,5612,"OPTN","part of speech","noun"
195445,358760,5612,"OPTN","part of speech","noun"
851674,358760,5612,"OPTN","part of speech","noun"
195512,358760,5612,"OPTN","part of speech","noun"
195569,358760,5612,"OPTN","part of speech","noun"
1141524,358760,5612,"OPTN","part of speech","noun"
195766,358760,5612,"OPTN","part of speech","noun"
195810,358760,5612,"OPTN","part of speech","noun"
195923,358760,5612,"OPTN","part of speech","noun"
195989,358760,5612,"OPTN","part of speech","noun"
196011,358760,5612,"OPTN","part of speech","noun"
196055,358760,5612,"OPTN","part of speech","noun"
196211,358760,5612,"OPTN","part of speech","noun"
196264,358760,5612,"OPTN","part of speech","noun"
196272,358760,5612,"OPTN","part of speech","noun"
196263,358760,5612,"OPTN","part of speech","noun"
196339,358760,5612,"OPTN","part of speech","noun"
196406,358760,5612,"OPTN","part of speech","noun"
196428,358760,5612,"OPTN","part of speech","noun"
196516,358760,5612,"OPTN","part of speech","noun"
196538,358760,5612,"OPTN","part of speech","noun"
196560,358760,5612,"OPTN","part of speech","noun"
196604,358760,5612,"OPTN","part of speech","noun"
196712,358760,5612,"OPTN","part of speech","noun"
196799,358760,5612,"OPTN","part of speech","noun"
196865,358760,5612,"OPTN","part of speech","noun"
197127,358760,5612,"OPTN","part of speech","noun"
197150,358760,5612,"OPTN","part of speech","noun"
197193,358760,5612,"OPTN","part of speech","noun"
197304,358760,5612,"OPTN","part of speech","noun"
197413,358760,5612,"OPTN","part of speech","noun"
197442,358760,5612,"OPTN","part of speech","noun"
197481,358760,5612,"OPTN","part of speech","noun"
197549,358760,5612,"OPTN","part of speech","noun"
197615,358760,5612,"OPTN","part of speech","noun"
197638,358760,5612,"OPTN","part of speech","noun"
427948,358760,5612,"OPTN","part of speech","noun"
197711,358760,5612,"OPTN","part of speech","noun"
197755,358760,5612,"OPTN","part of speech","noun"
197779,358760,5612,"OPTN","part of speech","noun"
197823,358760,5612,"OPTN","part of speech","noun"
197845,358760,5612,"OPTN","part of speech","noun"
197889,358760,5612,"OPTN","part of speech","noun"
197936,358760,5612,"OPTN","part of speech","noun"
198028,358760,5612,"OPTN","part of speech","noun"
198157,358760,5612,"OPTN","part of speech","noun"
198244,358760,5612,"OPTN","part of speech","noun"
198268,358760,5612,"OPTN","part of speech","noun"
198314,358760,5612,"OPTN","part of speech","noun"
198358,358760,5612,"OPTN","part of speech","noun"
503961,358760,5612,"OPTN","part of speech","noun"
198405,358760,5612,"OPTN","part of speech","noun"
198467,358760,5612,"OPTN","part of speech","noun"
198511,358760,5612,"OPTN","part of speech","noun"
433690,358760,5612,"OPTN","part of speech","noun"
198643,358760,5612,"OPTN","part of speech","noun"
198687,358760,5612,"OPTN","part of speech","noun"
198712,358760,5612,"OPTN","part of speech","noun"
198741,358760,5612,"OPTN","part of speech","noun"
198849,358760,5612,"OPTN","part of speech","noun"
199048,358760,5612,"OPTN","part of speech","noun"
199159,358760,5612,"OPTN","part of speech","noun"
199181,358760,5612,"OPTN","part of speech","noun"
199203,358760,5612,"OPTN","part of speech","noun"
199269,358760,5612,"OPTN","part of speech","noun"
199335,358760,5612,"OPTN","part of speech","noun"
199379,358760,5612,"OPTN","part of speech","noun"
1365491,6817,6578,"OPTN","area","United States"
1365492,6817,8302,"OPTN","area","United Kingdom"
1365492,358760,5612,"OPTN","part of speech","noun"
199587,358760,5612,"OPTN","part of speech","noun"
199653,358760,5612,"OPTN","part of speech","noun"
199807,358760,5612,"OPTN","part of speech","noun"
199895,358760,5612,"OPTN","part of speech","noun"
200006,358760,5612,"OPTN","part of speech","noun"
200137,358760,5612,"OPTN","part of speech","noun"
200159,358760,5612,"OPTN","part of speech","noun"
200234,358760,5612,"OPTN","part of speech","noun"
200248,358760,5612,"OPTN","part of speech","noun"
200585,358760,5612,"OPTN","part of speech","noun"
200661,358760,5612,"OPTN","part of speech","noun"
799905,358760,5612,"OPTN","part of speech","noun"
200749,358760,5612,"OPTN","part of speech","noun"
200815,358760,5612,"OPTN","part of speech","noun"
200901,358760,5612,"OPTN","part of speech","noun"
201054,358760,5612,"OPTN","part of speech","noun"
201208,358760,5612,"OPTN","part of speech","noun"
201252,358760,5612,"OPTN","part of speech","noun"
201299,358760,5612,"OPTN","part of speech","noun"
201321,358760,5612,"OPTN","part of speech","noun"
201387,358760,5612,"OPTN","part of speech","noun"
201415,358760,5612,"OPTN","part of speech","noun"
201565,358760,5612,"OPTN","part of speech","noun"
201631,358760,5612,"OPTN","part of speech","noun"
201767,358760,5612,"OPTN","part of speech","noun"
201789,358760,5612,"OPTN","part of speech","noun"
201811,358760,5612,"OPTN","part of speech","noun"
1286931,358760,5612,"OPTN","part of speech","noun"
201969,358760,5612,"OPTN","part of speech","noun"
202143,358760,5612,"OPTN","part of speech","noun"
202209,358760,5612,"OPTN","part of speech","noun"
202231,358760,5612,"OPTN","part of speech","noun"
202297,358760,5612,"OPTN","part of speech","noun"
202385,358760,5612,"OPTN","part of speech","noun"
202429,358760,5612,"OPTN","part of speech","noun"
202473,358760,5612,"OPTN","part of speech","noun"
202495,358760,5612,"OPTN","part of speech","noun"
202516,358760,5612,"OPTN","part of speech","noun"
202560,358760,5612,"OPTN","part of speech","noun"
1138203,358760,5612,"OPTN","part of speech","noun"
202603,358760,5612,"OPTN","part of speech","noun"
202625,358760,5612,"OPTN","part of speech","noun"
202669,358760,5612,"OPTN","part of speech","noun"
202713,358760,5612,"OPTN","part of speech","noun"
202779,358760,5612,"OPTN","part of speech","noun"
202878,358760,5612,"OPTN","part of speech","noun"
202889,358760,5612,"OPTN","part of speech","noun"
202932,358760,5612,"OPTN","part of speech","noun"
203001,358760,5612,"OPTN","part of speech","noun"
1253295,358760,5612,"OPTN","part of speech","noun"
203155,358760,5612,"OPTN","part of speech","noun"
203268,358760,5612,"OPTN","part of speech","noun"
203402,358760,5612,"OPTN","part of speech","noun"
203447,358760,5612,"OPTN","part of speech","noun"
203514,358760,5612,"OPTN","part of speech","noun"
498928,358760,5612,"OPTN","part of speech","noun"
203807,358760,5612,"OPTN","part of speech","noun"
203921,358760,5612,"OPTN","part of speech","noun"
203987,358760,5612,"OPTN","part of speech","noun"
204123,358760,5612,"OPTN","part of speech","noun"
204147,358760,5612,"OPTN","part of speech","noun"
204167,358760,5612,"OPTN","part of speech","noun"
204190,358760,5612,"OPTN","part of speech","noun"
204213,358760,5612,"OPTN","part of speech","noun"
204282,358760,5612,"OPTN","part of speech","noun"
204392,358760,5612,"OPTN","part of speech","noun"
1271440,5877,424737,"OPTN","number","plural"
1271440,358760,5612,"OPTN","part of speech","noun"
204543,358760,5612,"OPTN","part of speech","noun"
204609,358760,5612,"OPTN","part of speech","noun"
204829,358760,5612,"OPTN","part of speech","noun"
204851,358760,5612,"OPTN","part of speech","noun"
204873,358760,5612,"OPTN","part of speech","noun"
204917,358760,5612,"OPTN","part of speech","noun"
204960,358760,5612,"OPTN","part of speech","noun"
204982,358760,5612,"OPTN","part of speech","noun"
205004,358760,5612,"OPTN","part of speech","noun"
205179,402304,0,"TEXT","example sentence","""I applied myself to the perusal of our writers; and noting whatever might be of use to ascertain or illustrate any word or phrase, accumulated in time the materials of a dictionary."" (preface to ""A Dictionary of the English Language"" by Samuel Johnson, 1833)"
205179,510028,0,"TEXT","International Phonetic Alphabet","/ˈdɪkʃən(ə)ɹi/ (UK)"
205179,510028,0,"TEXT","International Phonetic Alphabet","/ˈdɪkʃənɛɹi/ (North America)"
205179,358760,5612,"OPTN","part of speech","noun"
205207,358760,5612,"OPTN","part of speech","noun"
205229,358760,5612,"OPTN","part of speech","noun"
205392,358760,5612,"OPTN","part of speech","noun"
205408,358760,5612,"OPTN","part of speech","noun"
205452,358760,5612,"OPTN","part of speech","noun"
205496,358760,5612,"OPTN","part of speech","noun"
205540,358760,5612,"OPTN","part of speech","noun"
205696,358760,5612,"OPTN","part of speech","noun"
205761,358760,5612,"OPTN","part of speech","noun"
1046969,358760,5612,"OPTN","part of speech","noun"
471646,358760,5612,"OPTN","part of speech","noun"
205807,358760,5612,"OPTN","part of speech","noun"
205851,358760,5612,"OPTN","part of speech","noun"
206182,358760,5612,"OPTN","part of speech","noun"
338711,358760,5612,"OPTN","part of speech","noun"
206226,358760,5612,"OPTN","part of speech","noun"
206322,358760,5612,"OPTN","part of speech","noun"
206463,358760,5612,"OPTN","part of speech","noun"
206579,358760,5612,"OPTN","part of speech","noun"
206669,358760,5612,"OPTN","part of speech","noun"
207136,358760,5612,"OPTN","part of speech","noun"
207267,358760,5612,"OPTN","part of speech","noun"
207289,402304,0,"TEXT","example sentence","He was going to clean off the dust gathered in the wardrobe."
207289,1045532,762523,"OPTN","grammatical property","singulare tantum"
207289,5877,762523,"OPTN","number","singulare tantum"
207289,358760,5612,"OPTN","part of speech","noun"
207403,358760,5612,"OPTN","part of speech","noun"
207425,358760,5612,"OPTN","part of speech","noun"
207467,358760,5612,"OPTN","part of speech","noun"
207511,358760,5612,"OPTN","part of speech","noun"
207533,358760,5612,"OPTN","part of speech","noun"
207621,358760,5612,"OPTN","part of speech","noun"
850338,358760,5612,"OPTN","part of speech","noun"
207643,358760,5612,"OPTN","part of speech","noun"
207709,358760,5612,"OPTN","part of speech","noun"
207973,358760,5612,"OPTN","part of speech","noun"
208194,358760,5612,"OPTN","part of speech","noun"
208282,358760,5612,"OPTN","part of speech","noun"
208304,358760,5612,"OPTN","part of speech","noun"
208486,358760,5612,"OPTN","part of speech","noun"
208599,358760,5612,"OPTN","part of speech","noun"
208663,358760,5612,"OPTN","part of speech","noun"
208839,358760,5612,"OPTN","part of speech","noun"
208973,358760,5612,"OPTN","part of speech","noun"
209105,358760,5612,"OPTN","part of speech","noun"
209127,358760,5612,"OPTN","part of speech","noun"
209248,358760,5612,"OPTN","part of speech","noun"
209314,358760,5612,"OPTN","part of speech","noun"
209458,358760,5612,"OPTN","part of speech","noun"
209523,358760,5612,"OPTN","part of speech","noun"
209655,358760,5612,"OPTN","part of speech","noun"
867425,358760,5612,"OPTN","part of speech","noun"
867427,358760,5612,"OPTN","part of speech","noun"
209831,358760,5612,"OPTN","part of speech","noun"
209897,358760,5612,"OPTN","part of speech","noun"
499490,358760,5612,"OPTN","part of speech","noun"
499488,358760,5612,"OPTN","part of speech","noun"
210179,358760,5612,"OPTN","part of speech","noun"
377532,358760,5612,"OPTN","part of speech","noun"
210224,358760,5612,"OPTN","part of speech","noun"
210314,358760,5612,"OPTN","part of speech","noun"
210357,358760,5612,"OPTN","part of speech","noun"
210379,358760,5612,"OPTN","part of speech","noun"
210886,358760,5612,"OPTN","part of speech","noun"
210908,358760,5612,"OPTN","part of speech","noun"
210951,358760,5612,"OPTN","part of speech","noun"
210995,358760,5612,"OPTN","part of speech","noun"
211280,358760,5612,"OPTN","part of speech","noun"
211542,358760,5612,"OPTN","part of speech","noun"
211630,358760,5612,"OPTN","part of speech","noun"
211980,358760,5612,"OPTN","part of speech","noun"
212112,358760,5612,"OPTN","part of speech","noun"
212134,358760,5612,"OPTN","part of speech","noun"
212222,358760,5612,"OPTN","part of speech","noun"
213380,358760,5612,"OPTN","part of speech","noun"
213425,358760,5612,"OPTN","part of speech","noun"
213649,358760,5612,"OPTN","part of speech","noun"
213936,358760,5612,"OPTN","part of speech","noun"
214113,358760,5612,"OPTN","part of speech","noun"
214134,358760,5612,"OPTN","part of speech","noun"
214157,358760,5612,"OPTN","part of speech","noun"
214245,358760,5612,"OPTN","part of speech","noun"
214488,358760,5612,"OPTN","part of speech","noun"
214510,358760,5612,"OPTN","part of speech","noun"
214532,358760,5612,"OPTN","part of speech","noun"
214576,358760,5612,"OPTN","part of speech","noun"
214686,358760,5612,"OPTN","part of speech","noun"
214772,358760,5612,"OPTN","part of speech","noun"
214816,358760,5612,"OPTN","part of speech","noun"
214838,358760,5612,"OPTN","part of speech","noun"
214906,358760,5612,"OPTN","part of speech","noun"
214973,358760,5612,"OPTN","part of speech","noun"
215065,358760,5995,"OPTN","part of speech","name"
215109,358760,5995,"OPTN","part of speech","name"
215131,358760,5612,"OPTN","part of speech","noun"
215160,358760,5612,"OPTN","part of speech","noun"
215315,358760,5612,"OPTN","part of speech","noun"
215338,358760,5612,"OPTN","part of speech","noun"
215492,358760,5612,"OPTN","part of speech","noun"
215559,358760,5612,"OPTN","part of speech","noun"
215603,358760,5612,"OPTN","part of speech","noun"
215625,358760,5612,"OPTN","part of speech","noun"
215713,358760,6100,"OPTN","part of speech","verb"
215846,358760,5612,"OPTN","part of speech","noun"
215919,358760,5612,"OPTN","part of speech","noun"
215950,358760,5612,"OPTN","part of speech","noun"
216067,358760,5612,"OPTN","part of speech","noun"
216086,358760,5612,"OPTN","part of speech","noun"
216129,358760,5612,"OPTN","part of speech","noun"
216179,358760,5612,"OPTN","part of speech","noun"
216250,358760,5612,"OPTN","part of speech","noun"
216293,358760,5612,"OPTN","part of speech","noun"
216381,358760,5612,"OPTN","part of speech","noun"
216455,358760,5612,"OPTN","part of speech","noun"
480115,358760,5612,"OPTN","part of speech","noun"
216587,358760,5612,"OPTN","part of speech","noun"
216634,358760,5612,"OPTN","part of speech","noun"
216700,358760,5612,"OPTN","part of speech","noun"
216749,358760,5612,"OPTN","part of speech","noun"
216793,358760,5612,"OPTN","part of speech","noun"
217017,358760,5612,"OPTN","part of speech","noun"
217061,358760,5612,"OPTN","part of speech","noun"
217098,358760,5612,"OPTN","part of speech","noun"
217164,358760,5612,"OPTN","part of speech","noun"
1418948,358760,5612,"OPTN","part of speech","noun"
217232,358760,5612,"OPTN","part of speech","noun"
217391,358760,5612,"OPTN","part of speech","noun"
217530,358760,5612,"OPTN","part of speech","noun"
484852,358760,5612,"OPTN","part of speech","noun"
217660,358760,5612,"OPTN","part of speech","noun"
217682,358760,5612,"OPTN","part of speech","noun"
217704,358760,5612,"OPTN","part of speech","noun"
217748,358760,5612,"OPTN","part of speech","noun"
217839,358760,5612,"OPTN","part of speech","noun"
217934,358760,5612,"OPTN","part of speech","noun"
803352,358760,5612,"OPTN","part of speech","noun"
803356,358760,5612,"OPTN","part of speech","noun"
218008,358760,5612,"OPTN","part of speech","noun"
218081,358760,5612,"OPTN","part of speech","noun"
218105,358760,5612,"OPTN","part of speech","noun"
218337,358760,5612,"OPTN","part of speech","noun"
468985,358760,5612,"OPTN","part of speech","noun"
468094,358760,5612,"OPTN","part of speech","noun"
218358,358760,5612,"OPTN","part of speech","noun"
218392,358760,5612,"OPTN","part of speech","noun"
218409,358760,5612,"OPTN","part of speech","noun"
218431,358760,5612,"OPTN","part of speech","noun"
218565,358760,5612,"OPTN","part of speech","noun"
218653,358760,5612,"OPTN","part of speech","noun"
218763,358760,5612,"OPTN","part of speech","noun"
218811,358760,5612,"OPTN","part of speech","noun"
1052143,358760,5612,"OPTN","part of speech","noun"
219026,358760,5612,"OPTN","part of speech","noun"
219048,358760,5612,"OPTN","part of speech","noun"
219233,358760,5612,"OPTN","part of speech","noun"
219323,358760,5612,"OPTN","part of speech","noun"
219652,358760,5612,"OPTN","part of speech","noun"
219675,358760,5612,"OPTN","part of speech","noun"
219696,358760,5612,"OPTN","part of speech","noun"
219805,358760,5612,"OPTN","part of speech","noun"
219871,358760,5612,"OPTN","part of speech","noun"
219896,402304,0,"TEXT","example sentence","It was so cold the previous night that he had to wipe the frost off his car windshield before driving to work in the morning."
219896,358760,5612,"OPTN","part of speech","noun"
219968,358760,5612,"OPTN","part of speech","noun"
219990,358760,5612,"OPTN","part of speech","noun"
220012,358760,5612,"OPTN","part of speech","noun"
220144,358760,5612,"OPTN","part of speech","noun"
220167,358760,5612,"OPTN","part of speech","noun"
220228,358760,5612,"OPTN","part of speech","noun"
220272,358760,5612,"OPTN","part of speech","noun"
220294,358760,5612,"OPTN","part of speech","noun"
220338,358760,5612,"OPTN","part of speech","noun"
220404,358760,5612,"OPTN","part of speech","noun"
220426,358760,5612,"OPTN","part of speech","noun"
1268880,358760,5612,"OPTN","part of speech","noun"
220554,358760,5612,"OPTN","part of speech","noun"
220583,358760,5612,"OPTN","part of speech","noun"
220607,358760,5612,"OPTN","part of speech","noun"
220651,358760,5612,"OPTN","part of speech","noun"
220695,358760,5612,"OPTN","part of speech","noun"
220850,358760,5612,"OPTN","part of speech","noun"
220919,358760,5612,"OPTN","part of speech","noun"
867402,358760,5612,"OPTN","part of speech","noun"
220941,358760,5612,"OPTN","part of speech","noun"
220963,358760,5612,"OPTN","part of speech","noun"
220986,358760,5612,"OPTN","part of speech","noun"
221203,358760,5612,"OPTN","part of speech","noun"
221247,358760,5612,"OPTN","part of speech","noun"
221269,358760,5612,"OPTN","part of speech","noun"
221313,358760,5612,"OPTN","part of speech","noun"
221357,358760,5612,"OPTN","part of speech","noun"
221401,358760,5612,"OPTN","part of speech","noun"
221445,358760,5612,"OPTN","part of speech","noun"
221467,358760,5612,"OPTN","part of speech","noun"
221609,358760,5612,"OPTN","part of speech","noun"
221631,358760,5612,"OPTN","part of speech","noun"
221675,358760,5612,"OPTN","part of speech","noun"
221697,358760,5612,"OPTN","part of speech","noun"
221763,358760,5612,"OPTN","part of speech","noun"
221807,402304,0,"TEXT","example sentence","The roof of a greenhouse is made of glass to allow sunlight to penetrate."
221807,1045532,762523,"OPTN","grammatical property","singulare tantum"
